fact_id;waktu_id;nasabah_id;channel_id;wilayah_id;merchant_id;nominal_transaksi;biaya_admin
2451;20260225;439;2;3;60;6299430.0;2500.0
2452;20260127;374;5;0;30;2029807.0;2500.0
2453;20260111;597;5;2;11;2203700.0;2500.0
2454;20260316;725;3;2;0;12427355.0;0.0
2455;20260325;962;2;3;0;5639332.0;2500.0
2456;20260131;73;1;2;77;274197.0;2500.0
2457;20260222;786;3;3;64;1430478.0;0.0
2458;20260113;237;2;2;0;4057737.0;2500.0
2459;20260227;523;2;1;0;5670650.0;6500.0
2460;20260118;398;2;3;97;12476476.0;2500.0
2461;20260114;614;5;3;33;8623603.0;0.0
2462;20260316;676;5;1;7;4364755.0;0.0
2463;20260331;354;5;1;28;8591966.0;0.0
2464;20260110;934;2;2;0;3448867.0;2500.0
2465;20260116;680;3;1;74;3659600.0;2500.0
2466;20260305;42;2;3;2;637264.0;0.0
2467;20260407;951;3;1;0;5796870.0;2500.0
2468;20260326;225;3;2;92;4818459.0;2500.0
2469;20260219;228;5;3;51;8410858.0;6500.0
2470;20260324;761;2;0;0;3121442.0;6500.0
2471;20260102;389;2;3;49;5998755.0;6500.0
2472;20260404;236;5;3;90;7966387.0;2500.0
2473;20260315;903;4;3;37;12967861.0;6500.0
2474;20260105;643;4;2;7;9122491.0;6500.0
2475;20260410;977;2;2;80;8606199.0;2500.0
2476;20260211;555;5;0;8;8987225.0;6500.0
2477;20260328;462;5;3;91;6355276.0;6500.0
2478;20260318;792;3;1;50;5505956.0;0.0
2479;20260330;170;4;1;44;5521705.0;0.0
2480;20260317;707;5;3;88;2957172.0;0.0
2481;20260120;632;5;1;67;7038492.0;6500.0
2482;20260127;675;5;1;20;6081946.0;2500.0
2483;20260118;458;5;2;23;564200.0;2500.0
2484;20260321;188;5;1;39;11259740.0;0.0
2485;20260105;154;4;0;65;3471771.0;0.0
2486;20260310;107;2;2;0;9645569.0;0.0
2487;20260114;278;2;3;1;12444988.0;0.0
2488;20260121;403;5;1;61;12535843.0;0.0
2489;20260123;469;5;2;27;6466243.0;2500.0
2490;20260225;748;4;3;24;454791.0;6500.0
2491;20260402;916;5;0;99;9787426.0;0.0
2492;20260104;986;1;1;40;9833216.0;0.0
2493;20260211;480;3;0;0;5882995.0;0.0
2494;20260205;949;2;1;34;10246949.0;0.0
2495;20260312;398;1;1;0;9179990.0;2500.0
2496;20260118;670;4;3;44;13010983.0;2500.0
2497;20260328;580;1;0;0;9280435.0;0.0
2498;20260319;161;2;3;100;13277598.0;0.0
2499;20260219;365;5;0;19;12299557.0;2500.0
2500;20260320;62;2;1;34;14440269.0;0.0
2501;20260110;942;2;1;45;11228689.0;2500.0
2502;20260105;659;3;1;83;4814213.0;0.0
2503;20260223;908;2;3;0;5255434.0;0.0
2504;20260328;344;5;1;18;2301740.0;2500.0
2505;20260212;445;5;1;61;7041978.0;2500.0
2506;20260313;546;2;1;7;11423960.0;6500.0
2507;20260321;531;2;1;50;1084311.0;2500.0
2508;20260410;574;5;1;4;2161308.0;0.0
2509;20260120;247;2;2;0;13242831.0;2500.0
2510;20260321;574;1;3;98;7842482.0;6500.0
2511;20260228;636;2;1;84;10111317.0;2500.0
2512;20260113;940;1;3;7;8952794.0;6500.0
2513;20260128;877;4;0;0;4081602.0;0.0
2514;20260317;344;5;0;96;971753.0;0.0
2515;20260402;823;4;1;0;8354652.0;2500.0
2516;20260114;622;5;3;94;4528894.0;2500.0
2517;20260302;834;4;1;7;3366275.0;0.0
2518;20260101;295;5;1;0;1868104.0;2500.0
2519;20260214;444;1;1;42;3070377.0;0.0
2520;20260203;190;5;2;0;2288758.0;0.0
2521;20260123;547;5;0;0;11723912.0;0.0
2522;20260112;833;4;2;0;11519018.0;6500.0
2523;20260120;829;1;3;84;883544.0;0.0
2524;20260220;244;4;2;27;5212961.0;6500.0
2525;20260331;330;3;0;3;6127614.0;6500.0
2526;20260129;327;2;2;48;5195900.0;2500.0
2527;20260402;657;5;2;0;13334756.0;0.0
2528;20260321;889;5;2;0;561267.0;0.0
2529;20260331;432;5;2;59;7536987.0;6500.0
2530;20260108;56;5;1;45;1516561.0;0.0
2531;20260104;192;1;2;92;6756306.0;2500.0
2532;20260227;391;3;1;0;10945565.0;6500.0
2533;20260227;339;3;1;52;3290235.0;0.0
2534;20260129;65;5;2;0;7214339.0;6500.0
2535;20260401;795;3;0;12;1170969.0;6500.0
2536;20260108;597;4;2;80;10205850.0;2500.0
2537;20260111;412;5;1;12;10113167.0;0.0
2538;20260115;632;1;2;0;9174032.0;6500.0
2539;20260106;692;5;2;63;11371238.0;0.0
2540;20260203;488;4;3;97;6146859.0;6500.0
2541;20260330;761;3;2;26;4678176.0;6500.0
2542;20260407;291;1;2;4;2097112.0;0.0
2543;20260108;11;5;0;53;8734910.0;6500.0
2544;20260131;997;1;2;89;8930171.0;6500.0
2545;20260324;640;1;3;42;11454407.0;0.0
2546;20260325;929;5;1;9;2661768.0;6500.0
2547;20260227;666;1;2;0;9094235.0;6500.0
2548;20260223;15;4;2;92;2105271.0;0.0
2549;20260330;514;1;2;55;11352403.0;2500.0
2550;20260110;230;1;0;86;3349529.0;0.0
2551;20260223;481;5;3;40;2576671.0;0.0
2552;20260206;46;2;1;49;5495268.0;0.0
2553;20260212;121;2;0;0;10661844.0;0.0
2554;20260114;15;4;0;58;7979631.0;2500.0
2555;20260131;897;5;2;82;1936218.0;0.0
2556;20260310;785;2;2;56;3464610.0;0.0
2557;20260310;444;3;2;59;11646548.0;2500.0
2558;20260110;587;2;1;0;8301652.0;0.0
2559;20260122;438;4;3;46;3503615.0;0.0
2560;20260304;403;1;2;59;3473978.0;0.0
2561;20260410;350;3;3;0;14116486.0;2500.0
2562;20260306;986;1;0;96;5824091.0;6500.0
2563;20260209;238;5;3;0;10614934.0;6500.0
2564;20260209;957;3;2;0;4183979.0;2500.0
2565;20260219;900;5;1;59;8171510.0;2500.0
2566;20260211;807;4;3;82;12384370.0;2500.0
2567;20260320;547;2;0;0;14470442.0;0.0
2568;20260125;328;2;2;0;13245490.0;6500.0
2569;20260102;531;2;1;30;4109499.0;2500.0
2570;20260206;674;4;1;0;8073675.0;6500.0
2571;20260325;14;5;0;6;13112640.0;2500.0
2572;20260302;134;5;1;0;12833928.0;2500.0
2573;20260326;640;5;1;62;10195721.0;6500.0
2574;20260131;344;4;0;49;3675269.0;0.0
2575;20260216;995;2;0;39;4040470.0;0.0
2576;20260216;286;5;3;0;2483472.0;2500.0
2577;20260311;995;5;2;100;11573294.0;2500.0
2578;20260311;33;2;3;98;7938780.0;2500.0
2579;20260103;498;3;1;0;2295207.0;6500.0
2580;20260316;956;2;1;69;1861779.0;0.0
2581;20260205;837;3;0;0;3877927.0;2500.0
2582;20260119;65;3;0;44;1856376.0;2500.0
2583;20260307;358;3;2;54;4843386.0;6500.0
2584;20260319;121;3;1;0;1741500.0;6500.0
2585;20260116;60;1;3;94;8517277.0;0.0
2586;20260103;485;2;0;0;126918.0;0.0
2587;20260401;193;4;3;80;12426692.0;0.0
2588;20260313;648;3;3;0;6390600.0;2500.0
2589;20260105;949;4;1;95;8418163.0;0.0
2590;20260222;405;2;3;98;4846448.0;2500.0
2591;20260205;845;2;2;51;6012608.0;6500.0
2592;20260116;654;3;2;89;4728794.0;2500.0
2593;20260126;256;2;3;22;7724762.0;2500.0
2594;20260317;57;3;2;0;11905067.0;6500.0
2595;20260310;438;3;1;0;14012275.0;6500.0
2596;20260307;413;2;0;12;2517908.0;6500.0
2597;20260308;499;2;3;0;978061.0;0.0
2598;20260325;553;5;2;0;1405388.0;2500.0
2599;20260411;204;2;2;57;4599910.0;0.0
2600;20260315;803;2;0;0;13346918.0;0.0
2601;20260316;569;4;0;21;10639303.0;6500.0
2602;20260311;437;2;2;0;1887816.0;2500.0
2603;20260310;770;5;2;0;715750.0;2500.0
2604;20260311;628;5;1;49;14236237.0;0.0
2605;20260123;173;3;3;0;10053956.0;0.0
2606;20260326;291;3;0;37;3482379.0;6500.0
2607;20260406;969;2;2;0;5206303.0;2500.0
2608;20260322;378;2;3;80;818412.0;2500.0
2609;20260108;18;3;2;41;2496889.0;2500.0
2610;20260106;275;4;3;0;8974253.0;6500.0
2611;20260322;801;2;3;53;11573101.0;6500.0
2612;20260307;148;5;1;76;10538501.0;2500.0
2613;20260317;502;4;0;92;14769481.0;0.0
2614;20260315;329;5;0;100;12650048.0;6500.0
2615;20260207;535;4;0;95;12237782.0;6500.0
2616;20260204;891;1;2;7;3797009.0;2500.0
2617;20260409;89;2;2;87;13846864.0;0.0
2618;20260124;532;1;3;21;14997314.0;2500.0
2619;20260306;774;2;2;64;8418704.0;0.0
2620;20260219;293;2;2;0;13714351.0;2500.0
2621;20260201;108;5;2;17;5619891.0;0.0
2622;20260331;930;1;0;41;11384777.0;0.0
2623;20260121;374;1;1;80;2821838.0;6500.0
2624;20260125;388;5;2;96;2362170.0;0.0
2625;20260330;933;3;0;51;13596881.0;6500.0
2626;20260126;481;5;3;46;5892261.0;6500.0
2627;20260112;301;3;1;0;9438517.0;6500.0
2628;20260208;490;5;0;0;10362298.0;2500.0
2629;20260204;932;5;3;0;14902433.0;2500.0
2630;20260306;857;5;2;0;7572717.0;2500.0
2631;20260307;82;2;3;3;3809954.0;2500.0
2632;20260227;32;2;2;0;9058820.0;0.0
2633;20260310;851;5;3;18;10621843.0;6500.0
2634;20260212;448;4;1;11;11618700.0;0.0
2635;20260122;688;1;1;85;2895449.0;0.0
2636;20260203;521;5;1;69;2161636.0;0.0
2637;20260213;734;4;0;21;2756203.0;2500.0
2638;20260411;90;4;1;0;3735548.0;2500.0
2639;20260201;800;5;2;10;8130576.0;2500.0
2640;20260106;162;2;3;0;2009335.0;0.0
2641;20260220;432;5;1;0;3293001.0;0.0
2642;20260107;977;2;1;88;7143901.0;2500.0
2643;20260303;382;4;2;0;7060623.0;0.0
2644;20260308;57;5;3;53;12798022.0;0.0
2645;20260311;745;4;3;0;258556.0;0.0
2646;20260107;575;3;3;15;9050506.0;0.0
2647;20260216;794;4;3;74;3669492.0;2500.0
2648;20260125;157;5;0;86;4256893.0;0.0
2649;20260205;608;2;3;71;13938589.0;6500.0
2650;20260116;420;3;2;91;13399250.0;6500.0
2651;20260114;529;2;3;0;7905793.0;2500.0
2652;20260114;571;4;3;15;14838960.0;6500.0
2653;20260215;843;3;2;17;5828609.0;0.0
2654;20260130;908;2;2;16;997585.0;6500.0
2655;20260317;486;2;2;100;3854654.0;2500.0
2656;20260117;490;1;3;13;5716132.0;2500.0
2657;20260306;978;5;1;15;4107013.0;2500.0
2658;20260404;370;2;3;7;4604694.0;0.0
2659;20260102;541;4;1;94;8949077.0;0.0
2660;20260225;128;5;1;57;3566206.0;6500.0
2661;20260211;213;3;3;29;4325003.0;0.0
2662;20260315;323;5;1;78;8622080.0;0.0
2663;20260309;978;1;1;25;3333548.0;2500.0
2664;20260305;732;3;1;15;14187311.0;2500.0
2665;20260227;698;2;3;13;13733522.0;2500.0
2666;20260127;367;2;2;81;9593814.0;2500.0
2667;20260117;180;1;0;0;5249442.0;6500.0
2668;20260125;547;5;3;89;2487694.0;2500.0
2669;20260107;602;5;1;50;13380813.0;6500.0
2670;20260219;632;5;3;22;8157466.0;0.0
2671;20260410;353;1;2;64;4974197.0;6500.0
2672;20260204;475;2;3;23;9698098.0;6500.0
2673;20260113;173;1;2;1;2319141.0;0.0
2674;20260410;867;1;0;0;11783022.0;0.0
2675;20260407;849;3;2;96;3779289.0;6500.0
2676;20260213;799;4;3;54;12133863.0;6500.0
2677;20260130;973;5;2;0;2842218.0;2500.0
2678;20260225;492;4;3;79;3107623.0;2500.0
2679;20260116;934;4;1;0;3372308.0;0.0
2680;20260301;925;1;2;29;9842023.0;6500.0
2681;20260103;155;4;1;60;269803.0;6500.0
2682;20260119;712;1;2;14;11958176.0;2500.0
2683;20260106;255;3;1;0;719053.0;2500.0
2684;20260219;118;4;3;0;6273692.0;2500.0
2685;20260401;160;2;1;81;10117995.0;2500.0
2686;20260203;873;5;1;73;6465018.0;6500.0
2687;20260113;558;3;1;44;11298878.0;2500.0
2688;20260312;615;3;0;28;3564120.0;6500.0
2689;20260108;490;4;2;73;10907170.0;6500.0
2690;20260303;991;2;3;0;6298963.0;0.0
2691;20260112;14;1;1;18;14374745.0;2500.0
2692;20260129;932;5;3;56;321317.0;2500.0
2693;20260116;823;3;1;0;5807659.0;6500.0
2694;20260301;952;1;0;22;5421941.0;0.0
2695;20260120;84;5;0;35;14485592.0;2500.0
2696;20260304;914;1;3;0;6987149.0;0.0
2697;20260320;132;2;2;75;8920933.0;6500.0
2698;20260101;945;5;1;73;2778155.0;0.0
2699;20260311;281;2;2;75;6744949.0;0.0
2700;20260225;348;1;1;54;12329791.0;0.0
2701;20260207;282;1;3;42;12575937.0;6500.0
2702;20260216;400;3;3;60;12756528.0;6500.0
2703;20260110;410;5;1;88;1055916.0;0.0
2704;20260205;870;5;1;89;5561762.0;0.0
2705;20260104;870;1;2;0;4054473.0;2500.0
2706;20260307;278;5;2;29;572283.0;2500.0
2707;20260120;437;4;1;20;5497468.0;6500.0
2708;20260127;242;3;1;0;1662785.0;2500.0
2709;20260206;671;4;3;11;11214536.0;0.0
2710;20260304;146;2;1;47;2666930.0;6500.0
2711;20260313;836;4;3;0;1698664.0;6500.0
2712;20260301;837;5;2;100;810759.0;6500.0
2713;20260315;549;5;2;61;13983121.0;0.0
2714;20260403;397;5;3;70;5261842.0;6500.0
2715;20260206;367;2;2;0;1693171.0;0.0
2716;20260302;53;3;1;0;11284257.0;6500.0
2717;20260121;620;5;1;65;2515466.0;0.0
2718;20260104;610;3;3;75;9134551.0;2500.0
2719;20260105;842;5;1;100;9128874.0;6500.0
2720;20260116;603;1;3;71;9031012.0;0.0
2721;20260116;51;2;0;68;12695390.0;2500.0
2722;20260219;661;5;0;31;5437649.0;2500.0
2723;20260410;191;2;3;0;9205174.0;2500.0
2724;20260123;513;2;1;0;13585240.0;6500.0
2725;20260103;453;3;0;0;1720299.0;2500.0
2726;20260106;214;5;3;43;789081.0;0.0
2727;20260124;370;4;3;81;4071854.0;0.0
2728;20260117;336;5;2;11;4742120.0;2500.0
2729;20260110;415;4;3;50;10013265.0;2500.0
2730;20260407;713;3;0;30;7308118.0;2500.0
2731;20260304;164;2;0;8;3003270.0;2500.0
2732;20260402;779;2;2;53;12539912.0;0.0
2733;20260117;496;1;3;0;6071173.0;6500.0
2734;20260204;716;2;3;54;5449410.0;2500.0
2735;20260403;452;1;1;71;14999848.0;2500.0
2736;20260410;175;4;0;43;2143028.0;2500.0
2737;20260108;926;5;2;88;7441859.0;6500.0
2738;20260409;942;5;1;0;9560194.0;2500.0
2739;20260123;476;2;3;71;10788739.0;0.0
2740;20260120;231;1;3;21;9217917.0;6500.0
2741;20260221;623;4;2;0;2244103.0;2500.0
2742;20260214;826;1;1;20;12910445.0;0.0
2743;20260323;468;2;2;0;11375009.0;0.0
2744;20260130;831;1;3;92;6823404.0;6500.0
2745;20260312;324;2;2;0;4850401.0;2500.0
2746;20260312;35;5;1;52;11393166.0;6500.0
2747;20260213;78;5;1;0;14532805.0;0.0
2748;20260127;126;4;0;28;9717860.0;6500.0
2749;20260211;320;2;1;61;14014980.0;2500.0
2750;20260216;12;5;3;16;10353634.0;6500.0
2751;20260324;255;5;0;48;7723470.0;0.0
2752;20260402;216;4;2;0;3817467.0;2500.0
2753;20260305;530;5;0;6;9430823.0;0.0
2754;20260314;350;2;2;0;8215883.0;0.0
2755;20260217;426;2;3;10;4000950.0;0.0
2756;20260223;367;2;3;57;7726775.0;0.0
2757;20260130;368;2;1;7;6494932.0;6500.0
2758;20260107;199;5;1;3;4302558.0;0.0
2759;20260103;997;5;2;0;555658.0;0.0
2760;20260316;616;1;2;37;14855036.0;6500.0
2761;20260104;115;4;2;3;3402076.0;0.0
2762;20260302;758;2;0;32;12415483.0;2500.0
2763;20260131;965;4;2;25;10966914.0;0.0
2764;20260103;352;5;2;10;11630820.0;2500.0
2765;20260216;136;2;3;81;11578151.0;6500.0
2766;20260303;592;5;1;60;721327.0;2500.0
2767;20260411;111;3;1;93;11575685.0;0.0
2768;20260209;225;4;2;25;11787693.0;6500.0
2769;20260405;748;2;0;70;4461685.0;6500.0
2770;20260401;108;4;2;86;13413853.0;0.0
2771;20260110;879;2;3;0;8786633.0;6500.0
2772;20260130;667;5;3;14;12150751.0;6500.0
2773;20260313;214;3;2;0;1550319.0;0.0
2774;20260303;699;2;3;13;2896168.0;0.0
2775;20260408;71;2;3;71;5888379.0;0.0
2776;20260118;245;3;1;60;14139213.0;2500.0
2777;20260311;385;5;2;32;6152049.0;6500.0
2778;20260203;161;2;1;55;12229732.0;2500.0
2779;20260213;923;5;3;85;3503627.0;2500.0
2780;20260328;377;3;0;81;1118014.0;6500.0
2781;20260227;847;1;0;32;5490138.0;2500.0
2782;20260224;307;2;0;39;3136062.0;0.0
2783;20260328;753;2;0;0;3450888.0;6500.0
2784;20260226;745;1;2;20;1794680.0;0.0
2785;20260409;184;5;3;3;8508406.0;2500.0
2786;20260301;238;5;0;55;720445.0;2500.0
2787;20260218;892;5;2;0;12029528.0;6500.0
2788;20260112;46;2;3;91;6551960.0;0.0
2789;20260310;616;1;1;0;11844898.0;2500.0
2790;20260325;595;3;1;58;6335601.0;0.0
2791;20260223;500;2;1;32;294018.0;6500.0
2792;20260321;253;1;1;9;6940640.0;2500.0
2793;20260314;446;5;2;64;5920217.0;2500.0
2794;20260317;922;3;2;0;3355109.0;6500.0
2795;20260201;338;4;3;96;942251.0;2500.0
2796;20260303;598;2;2;80;4120436.0;6500.0
2797;20260104;357;5;3;0;14267395.0;2500.0
2798;20260215;708;5;2;0;6668618.0;2500.0
2799;20260126;26;1;2;15;13930286.0;6500.0
2800;20260401;696;2;1;94;1706072.0;6500.0
2801;20260304;442;5;1;0;14763625.0;2500.0
2802;20260116;787;2;2;0;10410683.0;0.0
2803;20260406;700;5;3;100;36789.0;0.0
2804;20260313;194;2;3;0;10704575.0;2500.0
2805;20260406;944;5;3;52;13435860.0;0.0
2806;20260127;746;5;2;51;11495033.0;0.0
2807;20260307;884;3;2;75;13799299.0;6500.0
2808;20260123;803;5;1;39;1002502.0;2500.0
2809;20260408;201;1;3;0;8980191.0;6500.0
2810;20260405;79;4;3;6;5224248.0;0.0
2811;20260404;408;2;1;68;12997409.0;6500.0
2812;20260201;969;5;1;23;5004922.0;6500.0
2813;20260317;73;1;3;0;3906689.0;0.0
2814;20260403;126;5;2;0;14776851.0;0.0
2815;20260210;809;1;0;49;3968427.0;0.0
2816;20260215;116;5;1;29;4909602.0;0.0
2817;20260227;546;5;1;0;481684.0;0.0
2818;20260208;379;3;3;87;6011219.0;0.0
2819;20260313;336;5;2;25;2316466.0;0.0
2820;20260125;488;5;0;50;8435019.0;0.0
2821;20260316;76;5;1;80;4967190.0;0.0
2822;20260110;621;5;3;85;7894738.0;0.0
2823;20260110;668;5;1;0;7472510.0;0.0
2824;20260211;113;4;2;96;574247.0;6500.0
2825;20260228;234;5;0;0;7097330.0;6500.0
2826;20260326;431;2;3;59;4900250.0;2500.0
2827;20260214;279;1;3;28;8204608.0;0.0
2828;20260228;6;5;3;70;14133222.0;0.0
2829;20260129;226;5;1;24;3882246.0;0.0
2830;20260125;906;5;2;27;8690985.0;6500.0
2831;20260311;454;5;1;47;4087568.0;6500.0
2832;20260310;146;5;1;45;11604295.0;0.0
2833;20260407;999;1;1;0;9596101.0;6500.0
2834;20260103;127;4;1;0;1272385.0;0.0
2835;20260218;834;4;1;66;12275477.0;2500.0
2836;20260102;757;3;3;0;426740.0;0.0
2837;20260131;31;2;3;74;273995.0;2500.0
2838;20260222;654;5;1;66;11825516.0;6500.0
2839;20260223;834;3;3;27;10741705.0;2500.0
2840;20260214;578;2;3;45;4836174.0;2500.0
2841;20260211;422;2;0;63;607999.0;0.0
2842;20260127;997;1;3;62;7769555.0;0.0
2843;20260329;742;5;1;0;11610082.0;0.0
2844;20260202;392;5;0;0;7110147.0;6500.0
2845;20260321;568;1;2;8;875397.0;2500.0
2846;20260214;285;3;1;24;4406662.0;6500.0
2847;20260127;294;5;3;57;12225194.0;2500.0
2848;20260109;10;3;0;27;8200028.0;0.0
2849;20260110;115;2;3;71;6115241.0;0.0
2850;20260121;514;5;2;82;9144293.0;2500.0
2851;20260409;660;5;1;9;11023087.0;0.0
2852;20260212;362;4;1;98;13490586.0;0.0
2853;20260308;503;5;1;32;11380605.0;6500.0
2854;20260115;850;5;0;44;13978476.0;2500.0
2855;20260220;20;2;3;44;5353561.0;6500.0
2856;20260313;19;5;1;62;12435116.0;2500.0
2857;20260404;215;5;1;0;14885902.0;2500.0
2858;20260203;42;2;3;7;3779131.0;0.0
2859;20260101;394;2;2;0;6993472.0;0.0
2860;20260308;228;1;1;24;6240435.0;0.0
2861;20260122;524;4;0;89;4888572.0;2500.0
2862;20260120;705;5;1;36;308507.0;6500.0
2863;20260306;13;2;1;83;14825469.0;0.0
2864;20260102;784;4;3;0;5688001.0;2500.0
2865;20260129;525;2;3;99;2166032.0;2500.0
2866;20260113;600;2;2;48;11605701.0;6500.0
2867;20260120;819;4;3;3;6800713.0;2500.0
2868;20260111;34;2;1;87;998899.0;2500.0
2869;20260124;66;3;0;63;9854618.0;6500.0
2870;20260317;868;2;2;3;6561223.0;2500.0
2871;20260227;149;1;2;0;10172645.0;6500.0
2872;20260329;78;1;2;23;4072282.0;0.0
2873;20260309;971;2;3;98;1047919.0;0.0
2874;20260325;656;3;2;0;14245107.0;0.0
2875;20260107;89;4;3;0;5399762.0;6500.0
2876;20260104;64;5;0;0;12184893.0;6500.0
2877;20260220;856;5;2;13;4094871.0;0.0
2878;20260115;741;1;3;0;7128495.0;6500.0
2879;20260301;826;4;0;0;2282017.0;0.0
2880;20260220;146;3;3;0;13080815.0;2500.0
2881;20260305;303;5;0;0;13164457.0;2500.0
2882;20260328;246;1;3;0;6653810.0;0.0
2883;20260119;22;2;3;50;5649873.0;6500.0
2884;20260131;300;3;1;6;88307.0;6500.0
2885;20260119;277;1;2;50;1656791.0;6500.0
2886;20260410;692;2;0;0;11958954.0;6500.0
2887;20260226;875;2;1;0;4519311.0;0.0
2888;20260221;31;2;3;0;6587854.0;2500.0
2889;20260114;381;2;2;75;507179.0;2500.0
2890;20260329;677;1;3;41;11373424.0;0.0
2891;20260113;115;5;2;0;3992694.0;2500.0
2892;20260218;982;2;3;4;11566911.0;0.0
2893;20260318;79;5;1;31;1431849.0;2500.0
2894;20260225;490;5;2;28;187754.0;2500.0
2895;20260328;494;4;2;0;1056437.0;6500.0
2896;20260108;171;5;0;73;11601449.0;0.0
2897;20260316;150;5;2;73;13956066.0;0.0
2898;20260207;413;2;1;50;3590300.0;2500.0
2899;20260310;373;5;2;82;1976904.0;2500.0
2900;20260216;538;2;3;0;6904372.0;2500.0
2901;20260107;376;4;2;0;4400638.0;6500.0
2902;20260401;57;1;2;0;14355823.0;0.0
2903;20260120;270;1;2;61;6012705.0;0.0
2904;20260120;329;1;2;60;4737096.0;0.0
2905;20260304;61;2;3;0;4362744.0;0.0
2906;20260221;6;4;3;22;3150985.0;0.0
2907;20260313;452;2;3;71;7634670.0;2500.0
2908;20260401;71;3;1;3;7724059.0;6500.0
2909;20260228;384;2;2;72;12311022.0;2500.0
2910;20260322;320;4;2;0;1390810.0;0.0
2911;20260128;873;2;3;49;10252790.0;2500.0
2912;20260102;344;5;2;56;6947509.0;6500.0
2913;20260219;488;5;3;60;6829890.0;0.0
2914;20260324;165;5;2;52;11163199.0;2500.0
2915;20260328;530;2;3;0;951424.0;6500.0
2916;20260328;678;5;0;36;3992932.0;0.0
2917;20260326;151;5;2;0;3195268.0;2500.0
2918;20260222;312;2;1;41;5829032.0;6500.0
2919;20260127;675;1;3;28;5150914.0;0.0
2920;20260304;666;2;0;82;14308584.0;2500.0
2921;20260215;530;4;0;58;4182887.0;0.0
2922;20260216;775;3;3;19;9112227.0;6500.0
2923;20260221;123;2;1;7;7236549.0;0.0
2924;20260303;155;2;1;29;10833534.0;0.0
2925;20260306;624;2;2;0;2997166.0;0.0
2926;20260215;718;5;2;0;13931944.0;2500.0
2927;20260123;791;4;2;50;6563003.0;0.0
2928;20260305;990;3;1;0;2325614.0;2500.0
2929;20260122;714;5;3;0;14219543.0;0.0
2930;20260208;248;5;0;98;14164170.0;2500.0
2931;20260205;320;2;3;47;5633328.0;2500.0
2932;20260115;916;1;0;12;8693948.0;6500.0
2933;20260212;621;3;2;40;1491834.0;6500.0
2934;20260325;977;2;1;6;9103141.0;0.0
2935;20260213;325;2;3;20;3406584.0;0.0
2936;20260320;430;2;3;95;12412135.0;0.0
2937;20260201;658;3;1;46;6403124.0;0.0
2938;20260306;68;1;3;0;14376702.0;6500.0
2939;20260302;315;4;2;100;13025257.0;6500.0
2940;20260407;498;5;2;69;9278958.0;0.0
2941;20260320;115;2;0;0;10431137.0;6500.0
2942;20260124;507;5;2;0;12892162.0;6500.0
2943;20260112;852;2;1;0;12552144.0;2500.0
2944;20260214;493;5;3;43;6759922.0;2500.0
2945;20260403;245;4;2;17;1247181.0;2500.0
2946;20260314;329;4;1;0;6075174.0;2500.0
2947;20260130;731;2;1;48;7477380.0;6500.0
2948;20260228;204;4;1;53;5759609.0;2500.0
2949;20260330;364;2;0;37;3684485.0;6500.0
2950;20260120;605;3;3;0;9396269.0;2500.0
2951;20260228;442;4;2;0;12732260.0;2500.0
2952;20260203;385;2;1;61;9155854.0;2500.0
2953;20260303;261;3;1;0;4821361.0;0.0
2954;20260115;722;3;1;10;10341674.0;6500.0
2955;20260114;472;3;2;0;9866346.0;2500.0
2956;20260318;655;2;3;31;7101392.0;2500.0
2957;20260309;402;3;2;51;3392261.0;2500.0
2958;20260312;998;2;1;15;4680087.0;0.0
2959;20260111;950;4;0;45;8056170.0;2500.0
2960;20260101;926;5;3;72;350296.0;6500.0
2961;20260405;90;3;3;78;5688425.0;0.0
2962;20260301;549;2;1;8;3446853.0;0.0
2963;20260215;196;5;1;70;3451965.0;2500.0
2964;20260113;688;2;3;0;11312194.0;0.0
2965;20260331;422;4;2;24;4164012.0;6500.0
2966;20260122;488;5;3;89;2858011.0;2500.0
2967;20260317;215;2;2;56;7512367.0;6500.0
2968;20260213;767;1;1;77;6461282.0;0.0
2969;20260313;661;4;3;0;5829958.0;6500.0
2970;20260206;664;5;3;0;242482.0;0.0
2971;20260310;440;4;1;0;4784211.0;6500.0
2972;20260406;453;2;2;0;2778321.0;6500.0
2973;20260308;478;2;2;31;3723054.0;0.0
2974;20260226;635;2;1;11;13879598.0;6500.0
2975;20260328;353;3;3;84;10071992.0;6500.0
2976;20260306;67;2;1;0;5957598.0;6500.0
2977;20260308;821;4;0;54;6941502.0;2500.0
2978;20260225;663;2;1;85;9141208.0;2500.0
2979;20260114;398;4;3;52;8727970.0;0.0
2980;20260214;471;2;2;68;10813607.0;6500.0
2981;20260127;919;5;3;3;7139957.0;6500.0
2982;20260322;846;4;2;0;9233317.0;0.0
2983;20260221;840;2;1;74;893692.0;0.0
2984;20260218;280;5;2;97;3106847.0;6500.0
2985;20260131;968;2;0;20;547729.0;2500.0
2986;20260331;963;5;2;0;5864170.0;6500.0
2987;20260316;518;4;1;82;2948944.0;2500.0
2988;20260327;20;5;3;17;6917492.0;6500.0
2989;20260401;400;1;2;96;10119595.0;0.0
2990;20260322;710;1;2;0;299015.0;0.0
2991;20260121;88;5;0;0;12987434.0;6500.0
2992;20260316;461;5;2;14;4657832.0;6500.0
2993;20260216;208;4;3;0;5354512.0;0.0
2994;20260407;767;1;3;0;5546496.0;0.0
2995;20260330;935;5;3;0;2421671.0;2500.0
